0,0
0.01256,0.01255967
0.02512,0.025117358
0.03768,0.037671084
0.05024,0.050218868
0.0628,0.062758729
0.07536,0.07528869
0.08792,0.087806775
0.10048,0.100311007
0.11304,0.112799415
0.1256,0.12527003
0.13816,0.137720882
0.15072,0.150150009
0.16328,0.162555449
0.17584,0.174935246
0.1884,0.187287447
0.20096,0.199610103
0.21352,0.21190127
0.22608,0.224159009
0.23864,0.236381387
0.2512,0.248566476
0.26376,0.260712352
0.27632,0.272817101
0.28888,0.284878813
0.30144,0.296895584
0.314,0.30886552
0.32656,0.320786732
0.33912,0.332657339
0.35168,0.344475469
0.36424,0.356239257
0.3768,0.367946849
0.38936,0.379596396
0.40192,0.391186061
0.41448,0.402714015
0.42704,0.414178442
0.4396,0.42557753
0.45216,0.436909484
0.46472,0.448172514
0.47728,0.459364844
0.48984,0.470484709
0.5024,0.481530354
0.51496,0.492500037
0.52752,0.503392027
0.54008,0.514204607
0.55264,0.52493607
0.5652,0.535584723
0.57776,0.546148887
0.59032,0.556626895
0.60288,0.567017095
0.61544,0.577317847
0.628,0.587527526
0.64056,0.597644521
0.65312,0.607667238
0.66568,0.617594093
0.67824,0.627423523
0.6908,0.637153975
0.70336,0.646783916
0.71592,0.656311825
0.72848,0.6657362
0.74104,0.675055554
0.7536,0.684268417
0.76616,0.693373336
0.77872,0.702368874
0.79128,0.711253612
0.80384,0.720026149
0.8164,0.728685101
0.82896,0.737229101
0.84152,0.745656803
0.85408,0.753966876
0.86664,0.762158009
0.8792,0.770228911
0.89176,0.778178309
0.90432,0.786004947
0.91688,0.793707592
0.92944,0.801285028
0.942,0.808736061
0.95456,0.816059514
0.96712,0.823254232
0.97968,0.830319081
0.99224,0.837252945
1.0048,0.844054732
1.01736,0.850723368
1.02992,0.857257801
1.04248,0.863657
1.05504,0.869919956
1.0676,0.876045681
1.08016,0.882033208
1.09272,0.887881593
1.10528,0.893589914
1.11784,0.899157269
1.1304,0.904582781
1.14296,0.909865594
1.15552,0.915004873
1.16808,0.91999981
1.18064,0.924849615
1.1932,0.929553524
1.20576,0.934110794
1.21832,0.938520706
1.23088,0.942782566
1.24344,0.9468957
1.256,0.950859461
1.26856,0.954673221
1.28112,0.95833638
1.29368,0.961848361
1.30624,0.965208608
1.3188,0.968416592
1.33136,0.971471807
1.34392,0.974373771
1.35648,0.977122026
1.36904,0.979716138
1.3816,0.982155699
1.39416,0.984440323
1.40672,0.98656965
1.41928,0.988543344
1.43184,0.990361094
1.4444,0.992022613
1.45696,0.993527639
1.46952,0.994875935
1.48208,0.996067287
1.49464,0.997101508
1.5072,0.997978435
1.51976,0.998697929
1.53232,0.999259877
1.54488,0.999664191
1.55744,0.999910806
1.57,0.999999683
1.58256,0.999930809
1.59512,0.999704194
1.60768,0.999319874
1.62024,0.998777911
1.6328,0.998078388
1.64536,0.997221417
1.65792,0.996207133
1.67048,0.995035695
1.68304,0.99370729
1.6956,0.992222125
1.70816,0.990580436
1.72072,0.988782481
1.73328,0.986828545
1.74584,0.984718934
1.7584,0.982453983
1.77096,0.980034048
1.78352,0.977459511
1.79608,0.974730779
1.80864,0.971848281
1.8212,0.968812472
1.83376,0.965623832
1.84632,0.962282864
1.85888,0.958790094
1.87144,0.955146073
1.884,0.951351376
1.89656,0.947406603
1.90912,0.943312374
1.92168,0.939069337
1.93424,0.934678159
1.9468,0.930139535
1.95936,0.92545418
1.97192,0.920622834
1.98448,0.915646257
1.99704,0.910525236
2.0096,0.905260578
2.02216,0.899853114
2.03472,0.894303697
2.04728,0.888613202
2.05984,0.882782527
2.0724,0.876812592
2.08496,0.870704338
2.09752,0.864458729
2.11008,0.858076751
2.12264,0.851559409
2.1352,0.844907733
2.14776,0.838122771
2.16032,0.831205594
2.17288,0.824157294
2.18544,0.816978981
2.198,0.809671788
2.21056,0.802236869
2.22312,0.794675395
2.23568,0.78698856
2.24824,0.779177577
2.2608,0.771243677
2.27336,0.763188112
2.28592,0.755012153
2.29848,0.74671709
2.31104,0.738304231
2.3236,0.729774903
2.33616,0.721130453
2.34872,0.712372242
2.36128,0.703501654
2.37384,0.694520088
2.3864,0.68542896
2.39896,0.676229705
2.41152,0.666923773
2.42408,0.657512633
2.43664,0.647997769
2.4492,0.638380683
2.46176,0.628662891
2.47432,0.618845927
2.48688,0.608931339
2.49944,0.598920691
2.512,0.588815562
2.52456,0.578617547
2.53712,0.568328254
2.54968,0.557949306
2.56224,0.547482341
2.5748,0.53692901
2.58736,0.526290977
2.59992,0.515569921
2.61248,0.504767534
2.62504,0.493885518
2.6376,0.482925591
2.65016,0.471889482
2.66272,0.460778932
2.67528,0.449595693
2.68784,0.43834153
2.7004,0.427018217
2.71296,0.415627542
2.72552,0.404171301
2.73808,0.392651301
2.75064,0.38106936
2.7632,0.369427305
2.77576,0.357726972
2.78832,0.345970207
2.80088,0.334158865
2.81344,0.322294809
2.826,0.31037991
2.83856,0.298416048
2.85112,0.286405111
2.86368,0.274348992
2.87624,0.262249595
2.8888,0.250108828
2.90136,0.237928605
2.91392,0.225710849
2.92648,0.213457487
2.93904,0.201170451
2.9516,0.188851681
2.96416,0.176503119
2.97672,0.164126713
2.98928,0.151724416
3.00184,0.139298184
3.0144,0.126849978
3.02696,0.114381761
3.03952,0.1018955
3.05208,0.089393165
3.06464,0.076876728
3.0772,0.064348163
3.08976,0.051809448
3.10232,0.039262559
3.11488,0.026709477
3.12744,0.014152181
3.14,0.001592653
3.15256,-0.010967127
3.16512,-0.023525176
3.17768,-0.036079514
3.19024,-0.048628161
3.2028,-0.061169136
3.21536,-0.073700462
3.22792,-0.086220162
3.24048,-0.09872626
3.25304,-0.111216784
3.2656,-0.123689764
3.27816,-0.136143231
3.29072,-0.148575221
3.30328,-0.160983773
3.31584,-0.17336693
3.3284,-0.185722738
3.34096,-0.198049248
3.35352,-0.210344516
3.36608,-0.222606601
3.37864,-0.23483357
3.3912,-0.247023493
3.40376,-0.259174448
3.41632,-0.271284518
3.42888,-0.283351793
3.44144,-0.295374368
3.454,-0.307350347
3.46656,-0.319277841
3.47912,-0.331154969
3.49168,-0.342979857
3.50424,-0.354750639
3.5168,-0.366465459
3.52936,-0.378122468
3.54192,-0.389719827
3.55448,-0.401255708
3.56704,-0.41272829
3.5796,-0.424135764
3.59216,-0.43547633
3.60472,-0.446748198
3.61728,-0.457949591
3.62984,-0.469078742
3.6424,-0.480133895
3.65496,-0.491113307
3.66752,-0.502015244
3.68008,-0.512837988
3.69264,-0.523579831
3.7052,-0.534239078
3.71776,-0.544814048
3.73032,-0.555303073
3.74288,-0.565704498
3.75544,-0.576016682
3.768,-0.586237999
3.78056,-0.596366836
3.79312,-0.606401595
3.80568,-0.616340693
3.81824,-0.626182563
3.8308,-0.635925651
3.84336,-0.645568422
3.85592,-0.655109352
3.86848,-0.664546938
3.88104,-0.673879691
3.8936,-0.683106139
3.90616,-0.692224825
3.91872,-0.701234312
3.93128,-0.710133178
3.94384,-0.718920019
3.9564,-0.72759345
3.96896,-0.736152102
3.98152,-0.744594624
3.99408,-0.752919686
4.00664,-0.761125974
4.0192,-0.769212192
4.03176,-0.777177066
4.04432,-0.78501934
4.05688,-0.792737775
4.06944,-0.800331155
4.082,-0.807798281
4.09456,-0.815137976
4.10712,-0.822349082
4.11968,-0.829430461
4.13224,-0.836380996
4.1448,-0.84319959
4.15736,-0.849885169
4.16992,-0.856436677
4.18248,-0.86285308
4.19504,-0.869133368
4.2076,-0.875276548
4.22016,-0.881281652
4.23272,-0.887147732
4.24528,-0.892873864
4.25784,-0.898459143
4.2704,-0.903902689
4.28296,-0.909203643
4.29552,-0.914361169
4.30808,-0.919374452
4.32064,-0.924242703
4.3332,-0.928965154
4.34576,-0.933541059
4.35832,-0.937969696
4.37088,-0.942250367
4.38344,-0.946382397
4.396,-0.950365133
4.40856,-0.954197948
4.42112,-0.957880236
4.43368,-0.961411418
4.44624,-0.964790935
4.4588,-0.968018255
4.47136,-0.971092869
4.48392,-0.974014292
4.49648,-0.976782062
4.50904,-0.979395743
4.5216,-0.981854924
4.53416,-0.984159215
4.54672,-0.986308253
4.55928,-0.9883017
4.57184,-0.990139241
4.5844,-0.991820585
4.59696,-0.993345469
4.60952,-0.994713651
4.62208,-0.995924915
4.63464,-0.99697907
4.6472,-0.997875951
4.65976,-0.998615415
4.67232,-0.999197346
4.68488,-0.999621652
4.69744,-0.999888266
4.71,-0.999997146
4.72256,-0.999948276
4.73512,-0.999741661
4.74768,-0.999377337
4.76024,-0.998855358
4.7728,-0.998175809
4.78536,-0.997338796
4.79792,-0.996344452
4.81048,-0.995192932
4.82304,-0.99388442
4.8356,-0.99241912
4.84816,-0.990797265
4.86072,-0.98901911
4.87328,-0.987084936
4.88584,-0.984995048
4.8984,-0.982749775
4.91096,-0.980349472
4.92352,-0.977794517
4.93608,-0.975085314
4.94864,-0.972222289
4.9612,-0.969205895
4.97376,-0.966036608
4.98632,-0.962714926
4.99888,-0.959241375
5.01144,-0.955616502
5.024,-0.951840879
5.03656,-0.947915101
5.04912,-0.943839789
5.06168,-0.939615585
5.07424,-0.935243154
5.0868,-0.930723188
5.09936,-0.926056398
5.11192,-0.921243522
5.12448,-0.916285319
5.13704,-0.911182569
5.1496,-0.90593608
5.16216,-0.900546677
5.17472,-0.895015212
5.18728,-0.889342557
5.19984,-0.883529607
5.2124,-0.877577279
5.22496,-0.871486511
5.23752,-0.865258265
5.25008,-0.858893524
5.26264,-0.85239329
5.2752,-0.845758591
5.28776,-0.838990471
5.30032,-0.83209
5.31288,-0.825058265
5.32544,-0.817896376
5.338,-0.810605462
5.35056,-0.803186674
5.36312,-0.795641183
5.37568,-0.787970177
5.38824,-0.780174869
5.4008,-0.772256486
5.41336,-0.764216279
5.42592,-0.756055515
5.43848,-0.747775483
5.45104,-0.739377488
5.4636,-0.730862855
5.47616,-0.722232927
5.48872,-0.713489066
5.50128,-0.704632651
5.51384,-0.695665079
5.5264,-0.686587764
5.53896,-0.67740214
5.55152,-0.668109654
5.56408,-0.658711773
5.57664,-0.649209979
5.5892,-0.639605771
5.60176,-0.629900665
5.61432,-0.620096191
5.62688,-0.610193895
5.63944,-0.600195341
5.652,-0.590102105
5.66456,-0.579915779
5.67712,-0.569637971
5.68968,-0.559270301
5.70224,-0.548814406
5.7148,-0.538271934
5.72736,-0.52764455
5.73992,-0.516933928
5.75248,-0.506141759
5.76504,-0.495269746
5.7776,-0.484319603
5.79016,-0.473293058
5.80272,-0.462191851
5.81528,-0.451017731
5.82784,-0.439772464
5.8404,-0.428457821
5.85296,-0.417075588
5.86552,-0.405627561
5.87808,-0.394115546
5.89064,-0.382541359
5.9032,-0.370906825
5.91576,-0.35921378
5.92832,-0.347464068
5.94088,-0.335659543
5.95344,-0.323802068
5.966,-0.311893512
5.97856,-0.299935755
5.99112,-0.287930682
6.00368,-0.275880188
6.01624,-0.263786173
6.0288,-0.251650545
6.04136,-0.23947522
6.05392,-0.227262116
6.06648,-0.215013162
6.07904,-0.202730289
6.0916,-0.190415435
6.10416,-0.178070543
6.11672,-0.16569756
6.12928,-0.153298438
6.14184,-0.140875133
6.1544,-0.128429604
6.16696,-0.115963816
6.17952,-0.103479734
6.19208,-0.090979328
6.20464,-0.07846457
6.2172,-0.065937434
6.22976,-0.053399896
6.24232,-0.040853934
6.25488,-0.028301528
6.26744,-0.015744657
6.28,-0.003185302
6.29256,0.009374556
6.30512,0.021932934
6.31768,0.034487852
6.33024,0.04703733
6.3428,0.059579388
6.35536,0.072112047
6.36792,0.08463333
6.38048,0.097141263
6.39304,0.109633871
6.4056,0.122109184
6.41816,0.134565234
6.43072,0.147000056
6.44328,0.159411689
6.45584,0.171798175
6.4684,0.184157559
6.48096,0.196487891
6.49352,0.208787228
6.50608,0.221053628
6.51864,0.233285157
6.5312,0.245479884
6.54376,0.257635887
6.55632,0.269751247
6.56888,0.281824053
6.58144,0.293852402
6.594,0.305834394
6.60656,0.317768141
6.61912,0.32965176
6.63168,0.341483375
6.64424,0.353261121
6.6568,0.364983139
6.66936,0.376647581
6.68192,0.388252606
6.69448,0.399796383
6.70704,0.411277092
6.7196,0.422692922
6.73216,0.434042071
6.74472,0.445322749
6.75728,0.456533177
6.76984,0.467671586
6.7824,0.478736219
6.79496,0.489725331
6.80752,0.500637188
6.82008,0.511470068
6.83264,0.522222263
6.8452,0.532892078
6.85776,0.543477827
6.87032,0.553977842
6.88288,0.564390466
6.89544,0.574714057
6.908,0.584946986
6.92056,0.595087638
6.93312,0.605134414
6.94568,0.61508573
6.95824,0.624940015
6.9708,0.634695714
6.98336,0.64435129
6.99592,0.653905218
7.00848,0.663355991
7.02104,0.672702119
7.0336,0.681942128
7.04616,0.691074558
7.05872,0.700097971
7.07128,0.709010942
7.08384,0.717812066
7.0964,0.726499954
7.10896,0.735073235
7.12152,0.743530557
7.13408,0.751870587
7.14664,0.760092007
7.1592,0.768193522
7.17176,0.776173853
7.18432,0.784031742
7.19688,0.791765948
7.20944,0.799375252
7.222,0.806858453
7.23456,0.814214372
7.24712,0.821441846
7.25968,0.828539737
7.27224,0.835506925
7.2848,0.84234231
7.29736,0.849044814
7.30992,0.85561338
7.32248,0.862046972
7.33504,0.868344575
7.3476,0.874505195
7.36016,0.88052786
7.37272,0.886411621
7.38528,0.892155549
7.39784,0.897758738
7.4104,0.903220304
7.42296,0.908539386
7.43552,0.913715144
7.44808,0.918746763
7.46064,0.923633448
7.4732,0.928374428
7.48576,0.932968956
7.49832,0.937416306
7.51088,0.941715778
7.52344,0.945866692
7.536,0.949868395
7.54856,0.953720254
7.56112,0.957421663
7.57368,0.960972036
7.58624,0.964370815
7.5988,0.967617463
7.61136,0.970711468
7.62392,0.973652342
